InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,ItemTotal
561217,21090,SET/6 COLLAGE PAPER PL^ATES,13,2011.07.25 17:09:00,0.83,,United Kingdom,10.79
567890,22989,SET 2 ^PANTRY ^DES$IGN TE!A* $T#OW#ELS,6,22/09/2011 15:40:00,3.25,14125.0,United Kingdom,19.5
576618,23650,SE*T 10$ CARDS FILIGRE*E& B%AU#BLE 16#96$1^,1,15/11/2011 17:00:00,2.49,,United Kingdom,2.49
571049,22111,SCOTTIE DO@G H&OT WATER& BOT^TLE,3,2011.10.13 13:43:00,4.95,16670.0,United Kingdom,14.85
574950,20956,PORCELAIN@ T-LIGH&T& HOLDERS A^SSORTE#D,2,08-11-2011 09:29 AM,2.46,,United Kingdom,4.92
556916,82600,N@O SING#IN#G $M!ETA&L S#I@GN,1,15/06/2011 13:35:00,2.1,16898.0,United Kingdom,2.1
570459,23093,SMALL! PARI$SI%ENNE HEART P^HOT&O F@RAME,8,2011.10.10 15:42:00,2.49,15801.0,United Kingdom,19.92
559199,23245,SET OF^ ^3 REGENCY CAKE &TI#NS,12,07/07/2011 10:28:00,4.95,15288.0,United Kingdom,59.400000000000006
545895,22993,SET* OF 4 *PANTR@Y! ^JELLY M#OULDS,10,03/07/2011 17:14:00,2.46,,United Kingdom,24.6
536600,82494L,WOOD^EN FRAME A@N^TIQU^E^ WH!IT&E,6,2010.02.12 08:32:00,2.55,17850.0,United Kingdom,15.3
564221,22699,ROSES REGEN%CY TE!ACUP* AND ^S$AUCER,6,08-24-2011 09:36 AM,5.79,,United Kingdom,34.74
570694,22961,JAM MAK!ING SET PR&I^NTED,12,2011.12.10 08:10:00,1.45,14911.0,EIRE,17.4
569671,47591D,PIN#K FAIR!Y C#AKE !C*H!I^LDREN$S AP&RON,8,10/05/2011 13:54:00,1.95,16020.0,United Kingdom,15.6
569343,21174,P*OTTERI@N$G* IN *THE ^S#HED MET@AL S#I*GN#,120,03-10-2011 02:34 PM,1.85,18102.0,United Kingdom,222.0
568135,23366,SET% 1@2 COLO%U%RING PENCI!LS% DO$ILY,2,2011.09.23 17:04:00,1.25,,United Kingdom,2.5
558116,22063,CERAM*I%C B$O%WL ^WITH# STRAWBERRY^ D$ES$IG@N%,1,2011.06.27 09:11:00,5.79,,United Kingdom,5.79
554964,21123,SET^/10 IV&O&RY! POL%K^ADOT ^PARTY CANDLES@,2,05-27-2011 03:57 PM,1.25,15867.0,United Kingdom,2.5
553658,22082,R$IB!B%ON REEL STRIPES DESIGN,10,18/05/2011 11:42:00,1.65,16818.0,United Kingdom,16.5
578781,21592,RETROSPOT C#IGAR B$OX MATC&HES,1,2011.11.25 11:54:00,1.25,15872.0,United Kingdom,1.25
559123,22558,CLO*THE!S PE#GS& R#ETR%OSPOT% *PAC&K$ %2&4,1,2011.06.07 12:26:00,1.65,17341.0,United Kingdom,1.65
577303,20725,LU$NCH *BAG RED RET@RO^SPOT,10,2011.11.18 13:02:00,1.65,14390.0,United Kingdom,16.5
567654,22192,BLUE DINE#R WALL @CLO#CK!,2,21/09/2011 14:38:00,8.5,16627.0,United Kingdom,17.0
541827,21195,PI#NK ! HONEYC&OMB PAPE!R^ BAL#L,15,2011.01.21 17:05:00,1.63,,United Kingdom,24.45
560356,23209,LUN!CH ^BAG DOILEY@ $P*AT^TERN,10,07-18-2011 11:41 AM,1.65,16875.0,United Kingdom,16.5
559146,22668,P#I%NK BABY &B&UNTI%NG!,15,06-07-2011 02:18 PM,2.95,12921.0,United Kingdom,44.25
575587,15056N,ED$WARDIA&N PAR$AS*OL NATU$R$AL,1,2011.10.11 12:01:00,5.95,17461.0,United Kingdom,5.95
552290,22418,10 !COLOU^R SPACE%BO!Y PE!N,12,2011.08.05 13:32:00,0.85,16007.0,United Kingdom,10.2
549738,20961,STRA&WBERRY BATH SPO*N#GE,20,12-04-2011 09:28 AM,1.25,,Hong Kong,25.0
555722,21908,C*HO%C#OLAT#E$ THIS! WA!Y M$ETAL S@IGN,1,06-06-2011 04:06 PM,4.13,,United Kingdom,4.13
574023,22835,H#OT W^ATER B!O%T&T$L&E I AM SO POOR^L@Y,12,2011.02.11 12:20:00,4.95,14390.0,United Kingdom,59.400000000000006
563734,23307,SE^T O%F 60 PANTRY DE#SIGN &CAK#E& CASES,24,08-18-2011 06:11 PM,0.55,14064.0,United Kingdom,13.2
563074,21479,W$HITE SK&ULL H^O!T W@A^TER *B&OTT#L#E,192,08/11/2011 15:58:00,3.39,12931.0,United Kingdom,650.88
570187,90053,C&RACK#E^D$ &G#LA%ZE EA@R!RI#N&GS IVORY,1,10/07/2011 15:09:00,2.48,,United Kingdom,2.48
575947,23182,T@OIL$ET& @SIGN O^CC@U^PIE%D@ !OR VA%C!ANT^,3,13/11/2011 11:50:00,2.5,,United Kingdom,7.5
567656,22380,T%O^Y TIDY @SPACEB&OY,1,21/09/2011 14:40:00,4.13,14096.0,United Kingdom,4.13
537240,21098,C#H*R@ISTMA#S TOILET% ROLL,16,06-12-2010 10:08 AM,2.51,,United Kingdom,40.16
565923,82581,TOIL#ET !M%ETAL@ S%I%GN,20,09/08/2011 10:00:00,0.55,17567.0,United Kingdom,11.0
564817,20777,C*HRYSAN@THEMUM NOTEB&OOK,1,2011.08.30 12:02:00,1.63,,United Kingdom,1.63
575087,23130,MISTLET@OE& HEART WR#EATH ^G^REEN,1,2011.08.11 13:57:00,4.15,16549.0,United Kingdom,4.15
566985,DOT,DO#TC$OM&,1,16/09/2011 10:42:00,594.0,,United Kingdom,594.0
552703,82578,K^ITCHE&N M@ET*AL SIG&N,6,2011.10.05 16:00:00,0.55,14462.0,United Kingdom,3.3000000000000003
562262,22080,RI^BBON REEL PO#LKADOTS*,40,08/03/2011 15:39:00,1.65,13408.0,United Kingdom,66.0
553005,22907,PACK OF 20 NAP$KIN&S P!ANTRY *DESIGN,1,05/12/2011 16:29:00,0.85,14651.0,United Kingdom,0.85
540568,84792,EN#CHAN&TED BIRD CO!ATHANG*ER 5 HOO*K,2,01/10/2011 11:22:00,4.65,15039.0,United Kingdom,9.3
566094,23188,VINTAGE  2 METER &F!O^LDING& RU&LER,5,2011.09.09 10:42:00,1.65,17965.0,United Kingdom,8.25
569461,23287,R&ED^ VI#NTAGE SPOT& #B@EA#KER,8,2011.04.10 11:36:00,0.85,16556.0,United Kingdom,6.8
C542426,21340,C$LASSIC METAL *BI#RDC*AGE !PLANT HOL%D#ER,-8,28/01/2011 09:32:00,9.95,14146.0,United Kingdom,-79.6
541696,90186A,AM^ETHYS%T !HOOP EA#RRING FLORAL L#E%AF%,2,20/01/2011 18:08:00,2.9,,United Kingdom,5.8
569672,22499,W$OODEN UNION J#ACK BUNTIN^G,1,10/05/2011 13:58:00,5.95,17841.0,United Kingdom,5.95
548780,16156S,W$R^AP ^PINK FA%IRY% CAKES,25,04/04/2011 12:37:00,0.42,13294.0,United Kingdom,10.5
545215,22501,PICN!IC BA#SKET! WICKER LA!R@GE,1,02-28-2011 04:47 PM,20.79,,United Kingdom,20.79
546771,22678,FREN^CH% BLUE^ M$E!T^AL D^OOR! SI%G^N 3,3,16/03/2011 15:19:00,1.25,17515.0,United Kingdom,3.75
564754,22361,GLAS^S JAR D$AISY FRES$H CO*T!TON WOOL,1,2011.08.30 10:29:00,5.79,,United Kingdom,5.79
575855,21670,BLUE S#POT CER%AMIC *DRAWE!R KN@OB,1,11/11/2011 12:24:00,1.45,14527.0,United Kingdom,1.45
570179,22082,RIBBON& REEL STRIPES! DESIGN,10,07-10-2011 02:27 PM,1.65,17509.0,United Kingdom,16.5
569483,22382,LUNCH $BAG S*PACE@B^OY! DE%SI!GN,10,2011.04.10 12:45:00,1.65,14057.0,United Kingdom,16.5
546426,21830,ASSO!RTED #CR^EEPY CR^AWLIES,24,03-13-2011 01:46 PM,0.42,13708.0,United Kingdom,10.08
565472,23293,SET O&F 1*2& FA&IRY CAKE BAKING ^CA*SES,8,09/05/2011 10:15:00,0.83,16255.0,United Kingdom,6.64
565129,22556,P!LAST%ERS IN! TI*N CI%R%CUS PAR$ADE,1,2011.01.09 12:41:00,1.65,15719.0,United Kingdom,1.65
574671,22955,3^6 FOIL ST&AR CA#KE% *CASES*,1,11/06/2011 12:23:00,2.1,16744.0,United Kingdom,2.1
546655,22672,FRENCH BAT&H#ROOM %S&I!GN BL%UE M%ETAL!,1,2011.03.15 14:19:00,3.29,,United Kingdom,3.29
578534,23191,BUNDL#E OF* 3 #RE@TR!O N@OTE$ BOOKS,5,2011.11.24 14:51:00,1.65,15725.0,United Kingdom,8.25
558235,22382,LUN$C$H BAG SPA&CE%BOY% *D^ESIGN,5,2011.06.27 14:41:00,1.65,16242.0,United Kingdom,8.25
554013,22507,MEMO BO#ARD RETROSPOT  DESI^GN,4,05-20-2011 01:13 PM,4.95,13308.0,United Kingdom,19.8
559469,21929,JUM!BO@ BAG PINK# VINT%A@GE P#AISLEY%,10,07/08/2011 13:37:00,2.08,15182.0,United Kingdom,20.8
552039,22030,SWALLOWS! GREETING# CARD$,24,06-05-2011 08:10 AM,0.42,13081.0,United Kingdom,10.08
576618,23000,TRAVEL@ CARD% *WALLET TR#AN$SPORT@,1,11-15-2011 05:00 PM,0.83,,United Kingdom,0.83
548516,21990,MODER&N FL^ORAL !ST&ATI*ONE!RY SET,2,31/03/2011 16:28:00,2.46,,United Kingdom,4.92
559817,47574A,ENG$LISH R&OSE *S^CENTE!D HANGI$NG# FLOWER&,5,07/12/2011 16:20:00,2.46,,United Kingdom,12.3
576932,22726,AL@A$RM CLOCK BAKELI&KE GR$EEN#,3,17/11/2011 11:12:00,3.75,15443.0,United Kingdom,11.25
552658,22499,W$OODE*N UNIO&N JA$CK BU^NTING,2,2011.10.05 14:57:00,5.95,14534.0,United Kingdom,11.9
547497,90180A,BLAC&K+WHITE NECKLACE W TASSEL,4,03-23-2011 12:15 PM,9.95,14461.0,United Kingdom,39.8
559834,21154,RED% RETRO^SPOT! OVEN @GLOV#E,10,07-13-2011 10:02 AM,1.25,12576.0,Poland,12.5
551035,22622,BOX O!F V*IN$T%AG^E $AL*P@HABET BL^OCKS,2,04-26-2011 11:34 AM,9.95,15065.0,United Kingdom,19.9
540647,22655,VINT^A#GE$ RED KITC#HEN@ CABINET!,1,10-01-2011 02:57 PM,295.0,17406.0,United Kingdom,295.0
555124,22646,CERAM%IC STRAWBERR@Y CAKE M$ONEY% BA&NK,1,05-31-2011 03:26 PM,1.45,18204.0,United Kingdom,1.45
557861,21154,RED RE@TROSP!OT# O&VEN GL^OVE,10,2011.06.23 12:13:00,1.25,13437.0,United Kingdom,12.5
570448,23209,L^UNCH BAG DOIL!EY PATTER%N,10,10/10/2011 14:55:00,1.65,13224.0,United Kingdom,16.5
C559939,22464,H&ANGIN$G META%L HEART LA$NTE!RN,-12,2011.07.14 10:19:00,1.65,14426.0,United Kingdom,-19.799999999999997
575154,22423,RE!GENCY *CA@KESTAND^ 3 T#IER,1,2011.08.11 16:15:00,12.75,12395.0,Belgium,12.75
559056,21175,GIN + TONIC D!IET M*E#TAL@ SIG@N,12,2011.06.07 09:15:00,2.55,14645.0,United Kingdom,30.6
578344,23537,I L%OVE LONDON WALL ART,1,24/11/2011 09:21:00,10.79,,United Kingdom,10.79
564654,22601,CHRIS^TMAS* RETR%OSPO^T ANGEL WOOD,12,26/08/2011 14:29:00,0.85,14911.0,EIRE,10.2
553487,22908,PA$CK^ !OF& ^20 NAPK#INS R^ED AP!PLES,3,05-17-2011 12:38 PM,0.85,13246.0,United Kingdom,2.55
568162,23127,D%OLLCRA&FT% G&I#R&L% NICOL*E,4,2011.09.25 12:32:00,4.95,14194.0,United Kingdom,19.8
544657,22302,COFFEE MUG PEARS$  D%ESIG#N,18,02-22-2011 01:08 PM,2.55,14895.0,United Kingdom,45.9
566952,23206,LUN&CH BAG APP^LE DESIGN,2,15/09/2011 16:37:00,4.13,,United Kingdom,8.26
556813,21069,VINTAGE B#IL@L*BO&ARD &TEA MUG,1,14/06/2011 17:28:00,2.46,,United Kingdom,2.46
559807,22679,FREN$CH BLUE MET*A&L* !DO@OR *SI$GN$ 4,1,07/12/2011 14:48:00,1.25,17841.0,United Kingdom,1.25
565782,15036,ASSORTED #C$OLO&URS SILK $FA#N*,12,09/06/2011 15:48:00,0.83,12748.0,United Kingdom,9.96
551982,21933,PINK* VINTAGE PAI$SLEY PICNIC B^AG,2,2011.05.05 13:56:00,1.65,15023.0,United Kingdom,3.3
550500,21622,VINTAG^E! ^UN%ION J%A%CK CUS!HION COVER!,2,04-18-2011 03:26 PM,13.29,,United Kingdom,26.58
564729,85099B,JUMB#O@ !BAG RED RET^ROSPOT#,2,28/08/2011 12:44:00,2.08,13137.0,United Kingdom,4.16
558542,23298,SP*O$TTY BUNT*ING,4,06-30-2011 12:23 PM,4.95,13593.0,United Kingdom,19.8
539337,22847,BR@E@A!D BIN$ DINER STYLE IV%ORY^,2,17/12/2010 10:46:00,16.95,,EIRE,33.9
557640,20727,LUNCH B&A$G  BLACK SKULL.,4,06-21-2011 04:24 PM,4.96,,United Kingdom,19.84
566094,51014C,"FEATHER PE^N,&COAL^ BL!ACK",12,09-09-2011 10:42 AM,0.39,17965.0,United Kingdom,4.68
552514,85099B,JUMBO BAG$ RED RET#ROSPO#T^,5,05/09/2011 16:30:00,2.08,,United Kingdom,10.4
536522,85231B,CI@NAMMO!N S%E$T OF^ #9 T-LIGHTS#,1,12/01/2010 12:49:00,0.85,15012.0,United Kingdom,0.85
543803,22231,JIGSAW TREE W#ITH BIRDH$O%USE,3,02-13-2011 12:05 PM,1.45,17126.0,United Kingdom,4.35
574684,22966,GINGE&R&BREA@D MA#N COOKIE CUTTER,12,2011.06.11 12:56:00,1.25,17581.0,United Kingdom,15.0
581217,22106,MIRROR MO^SAIC HURR*IC^ANE LA^MP,4,12/08/2011 09:20:00,4.96,,United Kingdom,19.84
551650,85130A,BE@AD&ED@ #PEARL HEART ^W@HIT%E %LAR&GE,12,05/03/2011 12:02:00,1.65,13089.0,United Kingdom,19.799999999999997
571508,23000,TRAVEL *CARD !WALLET& TRANS$P^ORT,1,2011.10.17 15:27:00,0.83,,United Kingdom,0.83
575329,21755,LOVE BUILDI*NG BL@OCK WORD,1,2011.09.11 13:50:00,6.25,17038.0,United Kingdom,6.25
562931,22026,BA#NQUET BIRTHDA&Y  C#ARD,12,08/10/2011 16:19:00,0.42,14030.0,United Kingdom,5.04
548496,22434,BALLOON PUMP WITH 1#0 ^BALL&OONS,72,31/03/2011 13:40:00,1.95,12678.0,France,140.4
562789,21244,B@LUE POLK^A&DOT ^PLATE#,24,08/09/2011 13:50:00,1.69,14646.0,Netherlands,40.56
536861,22149,FELTCRAFT 6^ FLOW!ER FRIENDS,6,12/03/2010 10:44:00,2.1,12427.0,Germany,12.6
564846,22411,JUMBO &SHO&PPER #VINTAGE $RED@ PAISLEY,2,08-30-2011 03:16 PM,2.08,14507.0,United Kingdom,4.16
556197,22876,NUM#B%E^R TILE CO#T%TAGE G!ARDEN 8^,8,09-06-2011 12:27 PM,1.95,18065.0,United Kingdom,15.6
565289,22456,NATURAL SLATE$ CHALKBOARD LARGE,9,02-09-2011 11:43 AM,4.95,14911.0,EIRE,44.55
578942,22667,RE^CIPE B!OX RE$TRO%SP$OT,2,27/11/2011 13:29:00,2.95,17288.0,United Kingdom,5.9
569898,22423,RE%G$ENCY! CA@KES$TAN&D *3 *TIER,1,06-10-2011 04:08 PM,24.96,,United Kingdom,24.96
572552,22380,TOY TIDY SPA#CEBOY@,1,24/10/2011 17:07:00,4.13,14096.0,United Kingdom,4.13
551548,22327,ROU*ND S@NACK B%OXES &SET *OF 4 SKUL^LS,6,05/03/2011 09:44:00,2.95,14149.0,United Kingdom,17.700000000000003
565766,21058,PARTY& &INVIT$ES WOODLA$ND,2,06-09-2011 02:23 PM,0.85,17841.0,United Kingdom,1.7
568883,23130,MI#STLETO&E HEART^ WRE#AT&H GREEN,8,29/09/2011 12:43:00,4.15,18198.0,United Kingdom,33.2
552186,84978,HANGIN@G HEART JAR %T-L@IGHT H^O&LDER,12,06-05-2011 01:53 PM,1.25,12921.0,United Kingdom,15.0
551193,21206,STRA@WBERRY *HONEYCOMB  ^GARLAND,10,04-27-2011 11:05 AM,1.65,17954.0,United Kingdom,16.5
546658,22774,RED^ DRAWER KNOB #AC!RYL#IC EDWARDIAN,12,03-15-2011 02:21 PM,1.25,15150.0,United Kingdom,15.0
562846,22726,A*L&A$RM CLOC#K BA$K*ELIKE ^GREE&N,5,10-08-2011 09:29 AM,8.29,,United Kingdom,41.45
568057,22644,CERAMIC CH&ER%RY $C!A#K*E $MONEY# #BAN@K,2,09-23-2011 12:56 PM,4.13,,United Kingdom,8.26
581217,21232,S$TRAWBERRY# C&ERA@M$I@C* TRINKE*T B^OX,2,2011.08.12 09:20:00,2.46,,United Kingdom,4.92
578666,22557,P*LAS$TER@S IN TIN VINTAGE P!AISLEY!,12,2011.11.24 17:06:00,1.65,17727.0,United Kingdom,19.799999999999997
562849,22710,WRAP* I LOVE LO%NDON,25,2011.10.08 09:52:00,0.42,16700.0,United Kingdom,10.5
536750,37370,R^ETRO COF^FE#E* M%U^GS A#SSOR$TE^D,6,2010.02.12 14:04:00,1.06,17850.0,United Kingdom,6.36
576339,22411,JUMB^O SH#O#PPER VINTA&GE RED% %PAISLE&Y*,1,2011.11.14 15:27:00,4.13,14096.0,United Kingdom,4.13
574686,72122,COFFEE SC^E%N&T# P%IL@LAR CANDLE^,4,06-11-2011 01:00 PM,0.95,17608.0,United Kingdom,3.8
561369,84988,SET% *OF* 72^ PINK @HEART PAPE@R DOILIES,1,26/07/2011 16:22:00,2.92,,United Kingdom,2.92
562878,20725,LUNCH @BAG R$ED RETROSPOT,1,08/10/2011 10:45:00,1.65,16241.0,United Kingdom,1.65
537823,21738,COSY #S^L&IPPER SHOE*S SM^ALL * RED,1,08-12-2010 02:25 PM,5.91,,United Kingdom,5.91
566713,22161,HEAR@T DE&CORATIO#N %RUSTIC H@ANGIN^G,24,14/09/2011 12:05:00,0.19,15933.0,United Kingdom,4.5600000000000005
569261,21891,TRA%DITIONA%L$ WOODEN$ SKIPPI#NG ROPE,1,10/03/2011 11:34:00,1.45,17321.0,United Kingdom,1.45
555116,82583,HOT BATHS $MET*AL$ SIGN,4,2011.05.31 15:16:00,2.1,16919.0,United Kingdom,8.4
577687,21988,PAC*K OF* 6^ SK^U%LL PAPER PLATES,12,2011.11.21 11:16:00,0.85,12583.0,France,10.2
564734,21625,VI^NTA^GE @UNION J#A*CK &APRON,1,2011.08.28 13:32:00,6.95,12484.0,Spain,6.95
581023,21137,B^L%ACK R&ECOR*D C!OV^E!R F&RAME,13,12/07/2011 10:35:00,7.46,,United Kingdom,96.98
569824,23320,G#I*A$NT# 50'S #CHRISTM%AS# C@RACKER,4,2011.06.10 12:22:00,2.89,17295.0,United Kingdom,11.56
577179,21523,DOOR@MAT F&A!NCY FON@T HOME SWEE&T HOME,4,11-18-2011 11:20 AM,8.25,18061.0,United Kingdom,33.0
539472,22474,SPACEB!O@Y TV DIN%NER TRAY,1,19/12/2010 14:23:00,4.95,15581.0,United Kingdom,4.95
538849,85231B,CIN$A#MMO$N SE&T OF$ 9 T&-LIG#HTS,3,14/12/2010 13:31:00,0.85,14415.0,United Kingdom,2.55
571671,22082,RIBBON REE&L S*TR&I*P$E@S* ^D%ESIGN,3,2011.10.18 13:15:00,1.65,16940.0,United Kingdom,4.949999999999999
552197,22492,MINI PA*INT* $S&E@T VI!NTAGE,72,06-05-2011 02:32 PM,0.65,13743.0,United Kingdom,46.8
564052,85032D,Y!ULETIDE I%MAGES *G$IFT^ @WRAP^ S@ET!,3,2011.08.22 13:40:00,0.65,15033.0,United Kingdom,1.95
575367,22574,HEAR$T @W*OODEN CHRISTM^AS DECO!RAT&ION,12,2011.09.11 15:05:00,0.85,15114.0,United Kingdom,10.2
572442,20719,WOODLAND CHARLOT$TE BAG,10,24/10/2011 12:09:00,0.85,12546.0,Spain,8.5
574707,21523,DOORMAT FANC^Y &FONT$ HOME &SWE^ET *HOME,10,11/06/2011 14:08:00,7.08,17107.0,United Kingdom,70.8
559056,85132C,CHAR!LIE ^AN$D ^LOLA F#IG&U&R*ES TI#NS!,12,2011.06.07 09:15:00,1.95,14645.0,United Kingdom,23.4
581439,21984,P&ACK OF 12 *PINK P#AISL$EY TI*S&SUES,1,12/08/2011 16:30:00,0.83,,United Kingdom,0.83
563214,22838,3 T^IE$R CAKE TIN! R&E*D %AND CREAM,1,14/08/2011 12:56:00,14.95,16370.0,United Kingdom,14.95
578292,20956,PORCEL^AIN# T@-@L$IGH!T HO*LDERS# @A@S$SORTE$D,12,23/11/2011 14:35:00,1.25,13174.0,United Kingdom,15.0
566290,21498,RED RETRO$SPOT@ W#RAP,25,2011.11.09 15:24:00,0.42,14456.0,United Kingdom,10.5
566756,23291,DOLLY GIRL% C!H^IL&D*R@ENS CUP,24,14/09/2011 15:54:00,1.25,12457.0,Switzerland,30.0
564301,23093,SMALL PARIS^IENNE HEA&RT# PHO^T#O# F*R^A*ME,8,2011.08.24 11:54:00,2.49,14299.0,United Kingdom,19.92
576339,22653,BUTTON B!OX^,7,14/11/2011 15:27:00,1.63,14096.0,United Kingdom,11.41
560278,23293,SET* OF% 12 FAIRY C*A*KE BAKING CASES,1,07-17-2011 03:45 PM,0.83,13610.0,United Kingdom,0.83
575739,21557,SET OF 6 FUNK^Y* BEAK&ERS,1,11/11/2011 09:05:00,5.79,,United Kingdom,5.79
565396,35471D,S!ET ^OF %3 BIRD @LI$GHT PINK F&E*ATHER*,2,2011.02.09 16:39:00,1.25,,United Kingdom,2.5
559552,20725,LU%NC*H BA!G RED RETROS%POT!,2,07/10/2011 16:29:00,1.65,16014.0,United Kingdom,3.3
573585,20711,JUMBO@ BAG TOYS,1,2011.10.31 14:41:00,4.13,,United Kingdom,4.13
552674,22844,VINTA@GE %CR!E$AM$ DO^G FO%OD CO!NTA@INER$,2,2011.10.05 15:07:00,16.63,,United Kingdom,33.26
550137,22990,C!OTTON $APR%ON PANTRY& DESIGN,6,14/04/2011 13:59:00,4.95,12477.0,Germany,29.700000000000003
538817,22700,BLACK$ AND WH^ITE DOG* BOWL,24,2010.12.14 12:38:00,0.85,16191.0,United Kingdom,20.4
561868,21928,J@UMBO BAG S!CANDINAVI@AN PAISLEY*,2,31/07/2011 11:26:00,2.08,16813.0,United Kingdom,4.16
550827,22631,C@I$RCUS *P#ARAD&E LUN@CH BOX,12,04-21-2011 10:16 AM,1.95,12670.0,France,23.4
571061,20726,LUN*CH &BAG WOO^DLA^ND,3,2011.10.13 14:33:00,4.96,,United Kingdom,14.88
546761,21340,CLASSIC *META%L BIRDC!AGE ^PLA#NT HOLDER,4,2011.03.16 14:02:00,12.75,17858.0,United Kingdom,51.0
551687,84913B,MINT GREEN ROSE TOW*E$L,4,2011.03.05 13:22:00,4.65,14135.0,United Kingdom,18.6
536620,21215,IVORY PAPER C!U@P CA*KE CASES,120,2010.02.12 10:27:00,0.42,14135.0,United Kingdom,50.4
578420,48194,DOORM*AT HEARTS,2,11-24-2011 11:57 AM,8.25,16326.0,United Kingdom,16.5
572093,23486,ANTIQUE H%EA@RT SH%ELF U#NIT*,1,10-20-2011 02:51 PM,16.65,15121.0,United Kingdom,16.65
577773,22533,M#AGIC D@RAWIN%G SLA*TE# B#AKE A CA#K!E,1,21/11/2011 15:57:00,0.42,16712.0,United Kingdom,0.42
566607,47566,PAR^TY* &BUN%TING,3,2011.09.13 16:40:00,4.95,13032.0,United Kingdom,14.85
567387,82551,LAU!N#DRY 15#C !ME#TAL S%IG#N,96,2011.09.20 10:38:00,1.7,17450.0,United Kingdom,163.2
576592,21896,POTTING@ #SH@ED #TWINE,2,11-15-2011 02:47 PM,2.1,13614.0,United Kingdom,4.2
581217,23209,LU&N^CH^ BAG &DOI%LE!Y PATT%ERN,1,12/08/2011 09:20:00,4.13,,United Kingdom,4.13
553527,22727,ALARM CLOCK BAKEL*IKE %RED,8,05-17-2011 02:57 PM,3.75,15123.0,United Kingdom,30.0
563246,23108,SET O%F^ 10 LED %D^OLLY L%IGHTS*,6,08-15-2011 10:57 AM,6.25,13089.0,United Kingdom,37.5
575856,84879,ASSORTED@ COL$OUR BIRD ORNA&ME#N!T@,3,11/11/2011 12:28:00,1.69,16386.0,United Kingdom,5.07
576971,23369,SET 36 COL^OUR PENCILS^ L&OVE %LO$NDON#,16,2011.11.17 11:51:00,1.25,14032.0,United Kingdom,20.0
C580832,23480,MIN%I LIGHTS &WOO%DLAND &MUSHROOMS,-15,2011.06.12 11:40:00,3.29,12753.0,Japan,-49.35
561195,21989,PACK OF $20! SKULL %PAPER$ NAPKINS,2,07-25-2011 01:57 PM,0.85,14796.0,United Kingdom,1.7
543182,22066,L#O!VE H#EART TRI!NKET POT,1,04-02-2011 10:40 AM,3.29,,United Kingdom,3.29
548194,22360,G!LA@S@S JAR E#NG#LIS!H *C#ONFECTION!E&R%Y,1,03-29-2011 03:30 PM,5.79,,United Kingdom,5.79
542904,15056N,EDWARDIAN PARASOL NATURAL,3,02/01/2011 14:58:00,5.95,12682.0,France,17.85
571446,84380,SET! OF 3 B%UT$TERFLY !CO@OK*IE C%UTTERS,48,17/10/2011 13:46:00,1.45,14911.0,EIRE,69.6
579559,23344,JU#M@B%O$ BAG 50'S CHRISTMAS,1,11-30-2011 11:30 AM,2.08,16764.0,United Kingdom,2.08
578347,84836,Z&INC M$E&TAL! H$EAR%T DE!COR*AT*I*ON,3,2011.11.24 09:26:00,2.46,,United Kingdom,7.38
544051,21947,SET OF 6 HE%ART CHOPSTI%CKS,12,2011.02.15 12:40:00,1.25,16700.0,United Kingdom,15.0
579139,85152,HAND O@VER THE CHOCO&LA*TE   SIGN,192,28/11/2011 12:55:00,1.49,18102.0,United Kingdom,286.08
564143,22771,CLEAR DRA@WE&R #KN#O%B ACRYL%IC@ EDW#ARDIAN,12,23/08/2011 11:51:00,1.25,16814.0,United Kingdom,15.0
559329,22348,T%E*A BAG$ P^LATE RED RETROS#P!OT@,12,2011.07.07 15:41:00,0.85,15241.0,United Kingdom,10.2
551995,21246,RE@D RETROSPOT BIG BO%WL,2,05/05/2011 15:42:00,4.13,,United Kingdom,8.26
538524,22367,CHILDRENS APR#ON SP#ACEBOY DESIG*N,1,2010.12.13 09:35:00,4.21,,United Kingdom,4.21
562377,21745,GAO%LERS KEYS DECO^R@ATIVE GARDEN$,3,04-08-2011 03:04 PM,3.75,14535.0,United Kingdom,11.25
576920,23029,DRAW$E*R !KNOB CRACKLE $GLAZE GR$E&E$N,6,17/11/2011 10:49:00,1.65,13871.0,United Kingdom,9.9
554114,21108,F#AIR%Y CAK@E FLAN#NEL$ %AS*SORTED COL#OU%R,1,05-22-2011 03:00 PM,2.55,15292.0,United Kingdom,2.55
550766,22432,WATERI^N$G CA&N PINK* BU$NNY,6,20/04/2011 12:30:00,1.95,17463.0,United Kingdom,11.7
537775,21201,TROPIC$A^L^  HONE@YCO#MB PA!PER GA@R%LAND,12,12/08/2010 12:41:00,2.55,17722.0,United Kingdom,30.6
562037,22491,PACK OF 12% COLOURE%D P$EN!CILS,12,02-08-2011 09:34 AM,0.85,13023.0,United Kingdom,10.2
565232,23203,JUMBO BAG D&O^IL@E!Y* ^PA#TTER#N@S,1,02-09-2011 09:30 AM,4.13,,United Kingdom,4.13
564962,22130,P$AR$TY% CONE CHRIS&TMAS &DEC@OR%ATION,5,31/08/2011 14:35:00,0.85,17777.0,United Kingdom,4.25
570488,21916,SET 1@2 $RE!TRO @WHI@TE CHALK STICKS,8,10-10-2011 05:12 PM,0.83,14096.0,United Kingdom,6.64
